#EPIC,    ra,        dec,      Kp,   list
60023596, 354.684676, -1.869211, 10.933, GKM_dwarf
60023599, 354.721212, -1.997056, 11.438, GKM_dwarf
60023603, 354.767576, -7.613885, 12.033, GKM_dwarf
60023604, 354.785256, -7.87651, 11.247, GKM_dwarf
60023610, 354.837295, 3.06215, 10.62, GKM_dwarf
60023614, 354.874611, -7.515687, 10.115, GKM_dwarf
60023615, 354.87639, -3.630888, 10.977, GKM_dwarf
60023617, 354.892961, 0.042382, 10.298, GKM_dwarf
60023623, 354.918407, -2.625623, 10.418, GKM_dwarf
60023628, 354.941486, -5.992811, 10.352, GKM_dwarf
60023634, 354.968916, -8.537869, 10.966, GKM_dwarf
60023638, 354.989806, -3.402175, 10.959, GKM_dwarf
60023639, 354.996783, -8.281412, 11.073, GKM_dwarf
60023642, 355.000605, -8.709981, 10.529, GKM_dwarf
60023644, 355.001862, -1.201371, 10.668, GKM_dwarf
60023645, 355.007858, -3.631782, 10.265, GKM_dwarf
60023646, 355.008003, 2.36401, 11.172, GKM_dwarf
60023650, 355.028557, -1.229696, 10.484, GKM_dwarf
60023653, 355.034714, -2.480564, 10.33, GKM_dwarf
60023658, 355.047645, -2.707272, 11.207, GKM_dwarf
60023659, 355.0526, 2.111175, 10.711, GKM_dwarf
60023660, 355.054006, -8.690675, 10.97, GKM_dwarf
60023661, 355.076954, -0.848334, 10.92, GKM_dwarf
60023662, 355.086935, 2.663813, 10.698, GKM_dwarf
60023664, 355.094599, 3.424369, 11.031, GKM_dwarf
60023668, 355.138955, 2.609122, 10.981, GKM_dwarf
60023672, 355.163871, 3.662175, 11.169, GKM_dwarf
60023678, 355.184846, -1.377713, 11.079, GKM_dwarf
60023680, 355.213999, -2.416347, 12.451, GKM_dwarf
60023681, 355.216236, -8.059159, 11.0, GKM_dwarf
60023682, 355.217417, -6.893222, 11.547, GKM_dwarf
60023686, 355.242054, -8.673797, 11.479, GKM_dwarf
60023688, 355.264658, -8.501609, 10.7, GKM_dwarf
60023689, 355.264822, 3.769512, 11.082, GKM_dwarf
60023690, 355.280581, 1.518433, 11.842, GKM_dwarf
60023691, 355.290478, -1.826757, 10.186, GKM_dwarf
60023698, 355.328515, -3.120189, 10.299, GKM_dwarf
60023700, 355.33655, -3.979253, 11.702, GKM_dwarf
60023702, 355.383748, -3.175289, 12.147, GKM_dwarf
60023703, 355.391744, 3.742052, 10.531, GKM_dwarf
60023704, 355.396482, -9.30048, 10.863, GKM_dwarf
60023707, 355.403671, -4.299459, 11.321, GKM_dwarf
60023709, 355.422963, -1.749849, 10.909, GKM_dwarf
60023711, 355.443235, -4.007825, 11.456, GKM_dwarf
60023712, 355.460628, -9.387109, 11.258, GKM_dwarf
60023714, 355.469682, -8.709074, 11.139, GKM_dwarf
60023715, 355.476902, -4.319534, 11.632, GKM_dwarf
60023718, 355.490585, 3.515709, 11.201, GKM_dwarf
60023719, 355.497239, -1.999523, 12.269, GKM_dwarf
60023720, 355.506655, 0.344487, 10.298, GKM_dwarf
60023721, 355.508976, -6.68431, 12.003, GKM_dwarf
60023722, 355.51084, -3.000593, 10.735, GKM_dwarf
60023723, 355.517263, -3.740601, 10.394, GKM_dwarf
60023724, 355.523054, -8.093578, 11.301, GKM_dwarf
60023725, 355.524259, -8.12891, 10.359, GKM_dwarf
60023727, 355.53784, -9.047618, 12.086, GKM_dwarf
60023733, 355.587204, -8.100206, 10.37, GKM_dwarf
60023738, 355.607149, 2.014752, 10.659, GKM_dwarf
60023739, 355.607451, -3.290634, 11.026, GKM_dwarf
60023740, 355.60775, -3.149719, 10.12, GKM_dwarf
60023741, 355.628138, -7.347613, 11.908, GKM_dwarf
60023749, 355.674264, -9.095963, 10.517, GKM_dwarf
60023752, 355.696103, 2.245426, 10.509, GKM_dwarf
60023753, 355.699996, -8.266227, 11.983, GKM_dwarf
60023754, 355.704319, 2.173526, 11.026, GKM_dwarf
60023755, 355.704837, -3.842283, 10.242, GKM_dwarf
60023756, 355.710141, 2.70575, 11.152, GKM_dwarf
60023757, 355.733517, -6.714977, 11.733, GKM_dwarf
60023760, 355.754486, -3.588334, 11.386, GKM_dwarf
60023763, 355.782347, -8.612816, 10.802, GKM_dwarf
60023765, 355.783574, -1.409427, 9.756, GKM_dwarf
60023767, 355.793553, -8.549061, 9.709, GKM_dwarf
60023769, 355.807612, -4.52109, 10.698, GKM_dwarf
60023772, 355.841533, 2.640017, 10.395, GKM_dwarf
60023776, 355.873295, 3.156622, 12.073, GKM_dwarf
60023780, 355.885384, -4.109008, 11.576, GKM_dwarf
60023781, 355.894518, 2.004121, 10.986, GKM_dwarf
60023786, 355.910752, 3.211195, 12.169, GKM_dwarf
60023789, 355.940562, -7.847252, 11.029, GKM_dwarf
60023790, 355.944686, -9.01223, 10.439, GKM_dwarf
60023792, 355.96143, 0.266044, 11.923, GKM_dwarf
60023794, 355.979463, -2.929978, 10.495, GKM_dwarf
60023795, 355.982879, -6.860323, 9.67, GKM_dwarf
60023797, 355.991815, 2.848081, 11.283, GKM_dwarf
60023799, 355.996979, 2.233856, 10.438, GKM_dwarf
60023804, 356.061215, 0.504142, 10.503, GKM_dwarf
60023805, 356.063369, -2.687561, 11.063, GKM_dwarf
60023811, 356.125367, -2.682625, 11.969, GKM_dwarf
60023812, 356.127705, -8.152273, 10.113, GKM_dwarf
60023814, 356.132164, -3.708949, 10.371, GKM_dwarf
60023815, 356.134708, -8.055291, 12.061, GKM_dwarf
60023816, 356.135041, 1.684813, 10.239, GKM_dwarf
60023817, 356.138519, -6.61026, 10.557, GKM_dwarf
60023819, 356.183253, -5.137118, 10.97, GKM_dwarf
60023820, 356.183805, 2.491294, 10.523, GKM_dwarf
60023822, 356.194009, -6.987399, 11.071, GKM_dwarf
60023824, 356.204211, 0.718693, 10.173, GKM_dwarf
60023831, 356.237667, -8.72466, 10.308, GKM_dwarf
60023832, 356.240893, -1.835257, 11.41, GKM_dwarf
60023836, 356.244585, -3.605471, 11.674, GKM_dwarf
60023838, 356.268398, -5.25575, 10.297, GKM_dwarf
60023839, 356.280438, 2.892217, 10.783, GKM_dwarf
60023843, 356.302321, 3.036746, 11.518, GKM_dwarf
60023845, 356.31846, -4.669368, 11.17, GKM_dwarf
60023852, 356.383243, 2.611379, 10.276, GKM_dwarf
60023853, 356.389587, -8.34084, 10.318, GKM_dwarf
60023855, 356.401496, 2.171464, 10.126, GKM_dwarf
60023857, 356.451499, -3.271836, 10.119, GKM_dwarf
60023862, 356.506613, -3.408473, 11.033, GKM_dwarf
60023863, 356.50932, 3.578507, 10.311, GKM_dwarf
60023865, 356.535158, -0.660059, 11.169, GKM_dwarf
60023868, 356.570084, -8.412244, 10.957, GKM_dwarf
60023869, 356.587687, 1.178195, 10.387, GKM_dwarf
60023873, 356.637549, 1.090334, 9.853, GKM_dwarf
60023874, 356.65183, 0.063888, 10.719, GKM_dwarf
60023875, 356.652342, -4.867552, 11.128, GKM_dwarf
60023877, 356.667875, -8.630717, 9.772, GKM_dwarf
60023878, 356.670422, -2.56571, 11.875, GKM_dwarf
60023879, 356.691773, -3.413819, 9.634, GKM_dwarf
60023882, 356.703382, -4.921976, 11.347, GKM_dwarf
60023883, 356.70679, -1.25785, 10.409, GKM_dwarf
60023884, 356.707589, 1.393546, 11.117, GKM_dwarf
60023887, 356.744304, 3.755586, 9.889, GKM_dwarf
60023888, 356.745793, -7.571093, 11.48, GKM_dwarf
60023889, 356.753396, -4.778507, 10.356, GKM_dwarf
60023890, 356.754117, -7.894546, 11.04, GKM_dwarf
60023892, 356.756688, -7.449443, 11.673, GKM_dwarf
60023894, 356.758781, -5.753657, 11.001, GKM_dwarf
60023895, 356.765635, 2.182467, 10.704, GKM_dwarf
60023896, 356.766766, -3.422842, 11.894, GKM_dwarf
60023898, 356.791785, 3.239471, 10.519, GKM_dwarf
60023899, 356.797872, -6.008922, 11.483, GKM_dwarf
60023900, 356.801556, -7.72095, 11.145, GKM_dwarf
60023901, 356.809365, 4.725401, 11.489, GKM_dwarf
60023902, 356.809601, -6.155565, 11.619, GKM_dwarf
60023905, 356.839767, 4.29642, 12.172, GKM_dwarf
60023907, 356.868419, -0.695774, 10.153, GKM_dwarf
60023913, 356.921605, -4.325494, 9.777, GKM_dwarf
60023920, 356.9815, 0.387007, 10.565, GKM_dwarf
60023921, 356.98717, 4.965657, 12.323, GKM_dwarf
60023923, 356.999357, -7.599351, 10.237, GKM_dwarf
60023925, 357.010464, 3.081894, 9.928, GKM_dwarf
60023928, 357.022249, 4.016111, 10.346, GKM_dwarf
60023929, 357.024901, 4.201502, 10.613, GKM_dwarf
60023930, 357.033516, -0.403058, 11.74, GKM_dwarf
60023933, 357.045344, -4.50145, 11.434, GKM_dwarf
60023934, 357.05109, -7.790482, 10.647, GKM_dwarf
60023938, 357.060085, -6.800045, 11.776, GKM_dwarf
60023939, 357.071708, 4.666719, 12.318, GKM_dwarf
60023940, 357.079676, 5.056976, 11.443, GKM_dwarf
60023941, 357.082803, 0.551019, 11.507, GKM_dwarf
60023944, 357.110341, 0.195538, 10.582, GKM_dwarf
60023945, 357.114735, -3.167523, 11.609, GKM_dwarf
60023946, 357.119344, -0.484383, 10.637, GKM_dwarf
60023947, 357.119701, 1.566541, 11.603, GKM_dwarf
60023948, 357.133564, -1.951375, 12.251, GKM_dwarf
60023950, 357.151192, 4.061274, 11.677, GKM_dwarf
60023951, 357.152846, -6.749256, 11.698, GKM_dwarf
60023952, 357.163943, 2.968518, 10.831, GKM_dwarf
60023955, 357.188589, -0.218289, 11.603, GKM_dwarf
60023956, 357.188732, -5.540053, 11.305, GKM_dwarf
60023957, 357.18995, 4.922803, 9.947, GKM_dwarf
60023959, 357.195202, 2.909459, 9.773, GKM_dwarf
60023960, 357.200704, -0.780711, 11.528, GKM_dwarf
60023962, 357.217997, -3.515581, 11.05, GKM_dwarf
60023964, 357.223942, -5.682179, 10.889, GKM_dwarf
60023965, 357.224805, -6.253488, 10.405, GKM_dwarf
60023966, 357.24331, 3.43218, 10.375, GKM_dwarf
60023970, 357.291077, -1.889854, 10.284, GKM_dwarf
60023971, 357.300309, 5.14476, 10.64, GKM_dwarf
60023973, 357.313659, -3.765413, 10.06, GKM_dwarf
60023974, 357.337106, 4.172336, 11.048, GKM_dwarf
60023977, 357.349089, -2.421971, 10.779, GKM_dwarf
60023980, 357.369207, 2.64136, 10.514, GKM_dwarf
60023981, 357.388055, -5.842936, 10.948, GKM_dwarf
60023985, 357.421494, 3.192054, 11.949, GKM_dwarf
60023986, 357.428231, 0.577219, 10.694, GKM_dwarf
60023990, 357.458215, 3.642123, 9.925, GKM_dwarf
60023997, 357.49007, 3.789007, 10.554, GKM_dwarf
60024000, 357.514217, 5.510999, 10.401, GKM_dwarf
60024001, 357.522767, -0.305845, 11.35, GKM_dwarf
60024002, 357.530731, -5.087061, 11.655, GKM_dwarf
60024004, 357.540371, -7.457612, 11.167, GKM_dwarf
60024008, 357.573114, -6.07407, 12.295, GKM_dwarf
60024009, 357.591022, 2.963129, 9.773, GKM_dwarf
60024010, 357.591805, -5.608005, 10.272, GKM_dwarf
60024012, 357.602191, -5.339245, 10.963, GKM_dwarf
60024017, 357.619202, -0.51631, 9.908, GKM_dwarf
60024018, 357.628791, -1.874011, 11.573, GKM_dwarf
60024022, 357.642364, -5.361305, 10.76, GKM_dwarf
60024025, 357.652235, 3.187106, 11.503, GKM_dwarf
60024026, 357.667517, 5.44335, 11.349, GKM_dwarf
60024027, 357.67055, -6.944623, 11.78, GKM_dwarf
60024028, 357.67364, 0.745963, 10.627, GKM_dwarf
60024030, 357.691507, -1.742082, 10.669, GKM_dwarf
60024031, 357.69389, 1.92658, 10.671, GKM_dwarf
60024032, 357.704967, 5.159985, 10.509, GKM_dwarf
60024033, 357.705101, -5.972842, 11.876, GKM_dwarf
60024035, 357.724722, -5.866348, 10.515, GKM_dwarf
60024036, 357.72721, 3.677154, 11.253, GKM_dwarf
60024039, 357.738484, 0.443774, 11.127, GKM_dwarf
60024040, 357.762031, -2.594677, 10.618, GKM_dwarf
60024043, 357.781365, -1.87754, 10.754, GKM_dwarf
60024044, 357.795626, 3.876732, 11.062, GKM_dwarf
60024045, 357.804138, -1.60385, 11.68, GKM_dwarf
60024046, 357.810791, 4.767817, 10.517, GKM_dwarf
60024048, 357.819099, 3.899386, 10.773, GKM_dwarf
60024050, 357.826839, 2.950783, 11.812, GKM_dwarf
60024053, 357.844135, 0.907395, 10.281, GKM_dwarf
60024064, 357.939654, 3.450973, 11.396, GKM_dwarf
60024068, 357.959818, -3.111271, 10.925, GKM_dwarf
60024070, 357.985013, 3.936864, 11.296, GKM_dwarf
60024073, 358.009218, -6.938228, 10.769, GKM_dwarf
60024074, 358.013822, 3.76429, 11.189, GKM_dwarf
60024075, 358.023763, -7.22231, 11.015, GKM_dwarf
60024076, 358.027218, -0.051438, 11.919, GKM_dwarf
60024077, 358.031044, 0.519199, 10.432, GKM_dwarf
60024079, 358.036159, -4.810979, 10.784, GKM_dwarf
60024080, 358.038866, 0.361007, 11.12, GKM_dwarf
60024081, 358.048453, 1.916508, 12.458, GKM_dwarf
60024087, 358.070555, 4.465454, 10.988, GKM_dwarf
60024090, 358.078948, 4.04289, 11.119, GKM_dwarf
60024092, 358.092839, -5.919028, 11.475, GKM_dwarf
60024098, 358.128913, -1.891211, 10.732, GKM_dwarf
60024103, 358.136897, -5.85797, 12.504, GKM_dwarf
60024108, 358.164795, 3.892517, 10.881, GKM_dwarf
60024109, 358.170762, 0.101431, 12.516, GKM_dwarf
60024110, 358.170917, -7.232944, 12.49, GKM_dwarf
60024111, 358.184685, -6.665172, 12.294, GKM_dwarf
60024112, 358.203963, 0.068563, 12.823, GKM_dwarf
60024113, 358.21306, 5.056334, 11.468, GKM_dwarf
60024114, 358.21516, 1.353529, 11.554, GKM_dwarf
60024117, 358.228927, -3.476821, 10.153, GKM_dwarf
60024119, 358.239411, -1.72871, 9.547, GKM_dwarf
60024121, 358.240905, 3.213481, 10.243, GKM_dwarf
60024122, 358.242252, -6.26273, 10.886, GKM_dwarf
60024123, 358.248316, -0.301885, 10.113, GKM_dwarf
60024127, 358.283339, -3.492182, 10.915, GKM_dwarf
60024128, 358.290213, -6.625757, 10.85, GKM_dwarf
60024135, 358.329942, 3.449116, 10.316, GKM_dwarf
60024139, 358.35668, -5.422592, 10.153, GKM_dwarf
60024140, 358.359477, -6.356939, 11.093, GKM_dwarf
60024141, 358.360334, 2.412818, 12.048, GKM_dwarf
60024146, 358.371384, 2.406667, 10.467, GKM_dwarf
60024147, 358.373707, 4.175632, 11.973, GKM_dwarf
60024148, 358.384301, 4.334055, 11.379, GKM_dwarf
60024156, 358.445393, -6.227038, 10.62, GKM_dwarf
60024158, 358.473506, -6.432123, 11.196, GKM_dwarf
60024159, 358.475551, -6.319215, 10.595, GKM_dwarf
60024161, 358.477846, 1.394613, 10.86, GKM_dwarf
60024162, 358.49248, -3.255189, 9.877, GKM_dwarf
60024163, 358.495257, 1.010088, 10.737, GKM_dwarf
60024164, 358.502242, -7.245216, 11.238, GKM_dwarf
60024165, 358.505789, -6.102838, 11.875, GKM_dwarf
60024166, 358.506804, -5.379343, 10.43, GKM_dwarf
60024167, 358.512689, 0.957106, 11.309, GKM_dwarf
60024168, 358.517832, -3.042174, 10.972, GKM_dwarf
60024172, 358.548518, -6.486522, 9.892, GKM_dwarf
60024173, 358.55013, 1.822036, 12.218, GKM_dwarf
60024176, 358.558827, 2.247798, 12.389, GKM_dwarf
60024178, 358.57929, 2.295304, 11.039, GKM_dwarf
60024180, 358.594031, -8.50913, 10.399, GKM_dwarf
60024183, 358.625322, -6.974831, 11.414, GKM_dwarf
60024184, 358.627258, -1.33597, 12.01, GKM_dwarf
60024185, 358.638061, -8.851447, 10.791, GKM_dwarf
60024190, 358.648018, -7.040695, 10.724, GKM_dwarf
60024193, 358.667557, 0.722775, 11.457, GKM_dwarf
60024194, 358.673459, -0.930223, 10.882, GKM_dwarf
60024196, 358.698281, -1.607141, 12.627, GKM_dwarf
60024200, 358.708997, 2.281684, 9.716, GKM_dwarf
60024201, 358.717987, -6.147413, 11.944, GKM_dwarf
60024203, 358.723336, 2.282292, 12.056, GKM_dwarf
60024204, 358.732236, 2.066479, 12.274, GKM_dwarf
60024205, 358.74135, -2.259792, 11.2, GKM_dwarf
60024207, 358.743462, -3.185298, 10.478, GKM_dwarf
60024208, 358.746255, -2.585964, 12.321, GKM_dwarf
60024209, 358.748059, -7.944081, 12.338, GKM_dwarf
60024210, 358.752249, 2.055341, 10.998, GKM_dwarf
60024211, 358.753191, 4.468886, 10.264, GKM_dwarf
60024212, 358.753361, 4.46904, 10.21, GKM_dwarf
60024218, 358.787031, 1.008915, 10.671, GKM_dwarf
60024219, 358.795428, 0.561136, 11.201, GKM_dwarf
60024221, 358.803067, -2.863028, 11.246, GKM_dwarf
60024222, 358.814023, 2.445631, 10.744, GKM_dwarf
60024223, 358.819238, -2.475794, 11.202, GKM_dwarf
60024224, 358.822197, -4.199138, 10.204, GKM_dwarf
60024226, 358.832302, -7.948087, 11.142, GKM_dwarf
60024229, 358.845991, -2.612122, 10.778, GKM_dwarf
60024233, 358.865257, 1.668798, 11.272, GKM_dwarf
60024241, 358.896577, 0.945039, 11.033, GKM_dwarf
60024242, 358.899254, 2.505829, 9.697, GKM_dwarf
60024244, 358.906979, -4.369421, 12.223, GKM_dwarf
60024246, 358.916615, -2.039697, 10.787, GKM_dwarf
60024250, 358.936648, -3.201747, 11.903, GKM_dwarf
60024251, 358.943728, 2.772001, 11.15, GKM_dwarf
60024253, 358.949526, 2.735558, 9.69, GKM_dwarf
60024255, 358.954855, -5.556478, 9.606, GKM_dwarf
60024256, 358.963674, -1.007841, 10.945, GKM_dwarf
60024259, 358.987902, -7.76327, 10.656, GKM_dwarf
60024261, 358.989494, -9.215149, 12.322, GKM_dwarf
60024262, 358.990318, 2.934789, 11.883, GKM_dwarf
60024263, 358.998829, -1.557875, 11.143, GKM_dwarf
60024265, 359.00307, 0.947406, 11.035, GKM_dwarf
60024268, 359.010044, -0.988669, 11.886, GKM_dwarf
60024270, 359.016689, 3.968555, 12.143, GKM_dwarf
60024271, 359.023689, -0.69238, 11.394, GKM_dwarf
60024272, 359.024079, -2.911992, 10.542, GKM_dwarf
60024281, 359.065563, 0.384202, 11.578, GKM_dwarf
60024282, 359.0677, -8.527929, 10.965, GKM_dwarf
60024286, 359.078882, -6.646422, 10.846, GKM_dwarf
60024287, 359.083699, -3.222959, 9.952, GKM_dwarf
60024288, 359.086709, -1.967552, 12.293, GKM_dwarf
60024291, 359.103231, 1.963128, 11.344, GKM_dwarf
60024296, 359.129116, -3.182987, 11.499, GKM_dwarf
60024297, 359.142335, -2.679751, 11.748, GKM_dwarf
60024298, 359.145865, -4.170408, 11.111, GKM_dwarf
60024299, 359.151992, -5.623404, 10.281, GKM_dwarf
60024305, 359.204446, -2.635311, 12.423, GKM_dwarf
60024307, 359.210839, -6.689738, 11.987, GKM_dwarf
60024308, 359.211663, -4.686694, 12.554, GKM_dwarf
60024309, 359.214142, 2.164135, 11.197, GKM_dwarf
60024310, 359.225162, 0.892725, 10.905, GKM_dwarf
60024311, 359.228388, -5.90279, 10.858, GKM_dwarf
60024313, 359.236785, -2.955021, 11.541, GKM_dwarf
60024317, 359.260178, -2.14468, 9.845, GKM_dwarf
60024318, 359.261496, 2.417849, 11.234, GKM_dwarf
60024319, 359.267927, -4.23144, 11.498, GKM_dwarf
60024320, 359.269271, -1.784893, 11.435, GKM_dwarf
60024322, 359.284209, 2.341186, 10.976, GKM_dwarf
60024323, 359.294496, 2.689854, 12.159, GKM_dwarf
60024328, 359.31438, -6.141375, 9.519, GKM_dwarf
60024330, 359.328586, 2.90656, 10.291, GKM_dwarf
60024331, 359.336732, -7.387441, 11.042, GKM_dwarf
60024332, 359.343356, -6.099662, 9.806, GKM_dwarf
60024334, 359.356062, 0.916177, 10.971, GKM_dwarf
60024335, 359.357893, -2.149081, 11.46, GKM_dwarf
60024338, 359.374223, -4.496167, 11.416, GKM_dwarf
60024339, 359.409644, -6.302976, 10.543, GKM_dwarf
60024340, 359.417332, 1.529338, 11.707, GKM_dwarf
60024341, 359.429994, -0.25266, 10.196, GKM_dwarf
60024342, 359.431571, 2.735063, 10.676, GKM_dwarf
60024343, 359.433076, -3.765712, 9.942, GKM_dwarf
60024349, 359.460654, -7.82034, 11.092, GKM_dwarf
60024351, 359.475374, -6.072904, 12.297, GKM_dwarf
60024352, 359.491204, 3.431215, 11.529, GKM_dwarf
60024354, 359.511556, 2.955736, 10.356, GKM_dwarf
60024355, 359.535155, -7.937802, 10.812, GKM_dwarf
60024358, 359.544557, 2.909184, 11.116, GKM_dwarf
60024359, 359.550813, -3.886402, 10.691, GKM_dwarf
60024363, 359.569031, 2.243739, 10.975, GKM_dwarf
60024364, 359.569132, 2.79836, 10.689, GKM_dwarf
60024365, 359.572785, 1.331147, 11.018, GKM_dwarf
60024366, 359.575598, 1.102333, 10.986, GKM_dwarf
60024371, 359.592405, -4.079863, 9.698, GKM_dwarf
60024372, 359.60051, -9.399744, 10.057, GKM_dwarf
60024374, 359.614171, -4.678812, 11.569, GKM_dwarf
60024376, 359.630567, 0.045852, 10.995, GKM_dwarf
60024383, 359.664572, 1.766632, 9.717, GKM_dwarf
60024385, 359.675667, -7.227986, 12.068, GKM_dwarf
60024387, 359.684369, -4.00535, 11.478, GKM_dwarf
60024388, 359.689138, -9.544618, 11.568, GKM_dwarf
60024395, 359.71987, -3.930659, 11.533, GKM_dwarf
60024397, 359.731157, -8.907058, 10.537, GKM_dwarf
60024399, 359.751445, -4.446804, 11.223, GKM_dwarf
60024403, 359.775519, -7.704557, 10.837, GKM_dwarf
60024405, 359.779682, -5.208035, 9.905, GKM_dwarf
60024410, 359.828443, 2.362976, 11.235, GKM_dwarf
60024416, 359.869863, -8.254273, 9.978, GKM_dwarf
60024419, 359.8872, 0.207705, 12.701, GKM_dwarf
60024420, 359.891379, -3.882461, 10.918, GKM_dwarf
60024422, 359.899803, -4.359878, 11.098, GKM_dwarf
60024424, 359.908204, -0.935787, 10.914, GKM_dwarf
60024428, 359.934222, -9.348333, 12.365, GKM_dwarf
60024429, 359.934835, -4.390941, 11.474, GKM_dwarf
60024430, 359.936641, -3.51833, 10.89, GKM_dwarf
60024431, 359.93799, -7.678575, 10.645, GKM_dwarf
60024434, 359.96046, -8.527182, 11.392, GKM_dwarf
60024437, 359.966334, -7.903184, 10.357, GKM_dwarf
60024439, 359.97969, -9.320174, 12.196, GKM_dwarf
60024441, 359.993768, -5.193532, 11.629, GKM_dwarf
60024442, 359.997378, 2.842503, 11.353, GKM_dwarf
60024460, 0.027309, -8.16489, 12.613, GKM_dwarf
60024461, 0.064348, -9.265897, 12.728, GKM_dwarf
60024464, 0.107921, -8.112879, 12.978, GKM_dwarf
60024468, 0.18888, -5.479488, 12.261, GKM_dwarf
60024469, 0.206645, -8.457392, 12.433, GKM_dwarf
60024470, 0.233969, -8.676201, 12.161, GKM_dwarf
60024472, 0.251333, -8.36286, 12.602, GKM_dwarf
60024473, 0.259173, -8.31551, 12.648, GKM_dwarf
60024474, 0.273809, -5.658, 12.829, GKM_dwarf
60024477, 0.774182, -9.024356, 12.882, GKM_dwarf
60024482, 1.401331, 2.680698, 12.546, GKM_dwarf
60024484, 1.639434, -1.211014, 12.904, GKM_dwarf
60024485, 1.978547, 3.295932, 12.549, GKM_dwarf
60024486, 2.014291, -0.461235, 12.782, GKM_dwarf
60024488, 2.348646, -5.528433, 12.51, GKM_dwarf
60024490, 2.753351, -6.43994, 12.197, GKM_dwarf
60024497, 2.955236, -4.972333, 11.757, GKM_dwarf
60024498, 2.990757, -5.230862, 12.424, GKM_dwarf
60024499, 3.006852, -4.866835, 12.481, GKM_dwarf
60024500, 3.013648, -5.225387, 12.92, GKM_dwarf
60024501, 3.041932, -5.109913, 12.995, GKM_dwarf
60024502, 3.100319, -4.751497, 12.958, GKM_dwarf
60024505, 3.170414, -4.491365, 12.31, GKM_dwarf
60024506, 3.221883, -5.270549, 12.392, GKM_dwarf
60024507, 3.259492, -4.537213, 12.987, GKM_dwarf
60024508, 3.288772, -4.547464, 12.966, GKM_dwarf
60024509, 3.306073, -4.86356, 12.933, GKM_dwarf
60024512, 3.375305, -4.611895, 12.518, GKM_dwarf
60024513, 3.404112, -5.332666, 12.147, GKM_dwarf
60024514, 3.439589, -4.371442, 12.92, GKM_dwarf
60024515, 3.472367, -4.376399, 12.079, GKM_dwarf
60024516, 3.500964, -4.756279, 12.262, GKM_dwarf
60024517, 3.531941, -4.283756, 12.825, GKM_dwarf
60024519, 3.567586, -4.850406, 12.124, GKM_dwarf
60024520, 3.597231, -4.77792, 12.071, GKM_dwarf
60024521, 3.650486, -4.561283, 12.494, GKM_dwarf
60024522, 3.677803, -5.21457, 12.139, GKM_dwarf
60024523, 3.678608, -5.215159, 11.044, GKM_dwarf
60024524, 3.67921, -4.389603, 12.649, GKM_dwarf
60024525, 3.682551, -5.149553, 12.66, GKM_dwarf
60024526, 3.686121, -4.899166, 12.237, GKM_dwarf
60024527, 3.700674, -4.931075, 12.603, GKM_dwarf
60024528, 3.738221, -4.959435, 12.907, GKM_dwarf
60024530, 3.824799, -4.257369, 12.616, GKM_dwarf
60024531, 3.909447, -4.943022, 12.645, GKM_dwarf
60024534, 4.054045, -3.993937, 11.912, GKM_dwarf
60024535, 4.098392, -4.790657, 12.83, GKM_dwarf
60024536, 4.117094, -5.097764, 12.65, GKM_dwarf
60024537, 4.149394, -5.090533, 11.428, GKM_dwarf
60024538, 4.173413, -5.407679, 11.565, GKM_dwarf
60041893, 359.754844, -0.30564, 12.855, eng_target
60041961, 353.307762, -5.577842, 12.86, eng_target
60041977, 352.076042, -4.338422, 12.861, eng_target
60042242, 3.222803, -5.160843, 12.877, eng_target
60042292, 359.444922, -1.848549, 12.879, eng_target
60042370, 359.47797, -1.36863, 12.884, eng_target
60042452, 351.660828, 0.95016, 12.89, eng_target
60042608, 352.520083, -5.216182, 12.899, eng_target
60042627, 353.758137, -5.291409, 12.9, eng_target
60042761, 359.576857, -9.263545, 12.908, eng_target
60042816, 358.553837, -5.642715, 12.911, eng_target
60043014, 353.767567, -4.759727, 12.924, eng_target
60043062, 353.70947, -2.018179, 12.927, eng_target
60043174, 2.508828, 3.57052, 12.934, eng_target
60043183, 358.247663, -5.709242, 12.934, eng_target
60043214, 358.807592, -1.857082, 12.936, eng_target
60043363, 5.086977, -1.582141, 12.946, eng_target
60043433, 4.823686, -1.977264, 12.95, eng_target
60043543, 355.251792, -5.326, 12.956, eng_target
60043594, 351.880292, 0.616844, 12.959, eng_target
60043617, 0.14764, -1.097904, 12.961, eng_target
60043671, 4.934287, -1.336858, 12.964, eng_target
60043688, 353.234064, -5.354096, 12.965, eng_target
60043770, 0.543039, -1.620237, 12.97, eng_target
60043810, 351.932377, -4.65187, 12.973, eng_target
60043900, 2.114385, -0.342072, 12.979, eng_target
60044060, 354.863108, -8.392996, 12.989, eng_target
60044078, 354.556747, -7.99468, 12.99, eng_target
60044092, 355.882057, -8.701624, 12.991, eng_target
60044093, 356.075541, -0.329823, 12.991, eng_target
60044113, 352.039529, -2.223458, 12.992, eng_target
60044117, 356.016331, -0.157458, 12.992, eng_target
